order_id,order_code,customer_id,order_datetime,status
4928,ORD-2024-004928,9353,2024-10-20 00:23:36,Paid
4929,ORD-2024-004929,4111,2024-10-13 03:54:59,Delivered
4930,ORD-2024-004930,7118,2024-06-14 02:38:11,Delivered
4931,ORD-2024-004931,10353,2024-05-28 13:15:56,Paid
4932,ORD-2025-004932,14433,2025-04-07 13:51:44,Pending
4933,ORD-2025-004933,13941,2025-08-18 10:03:33,Paid
4934,ORD-2024-004934,14983,2024-12-10 09:47:27,Shipped
4935,ORD-2025-004935,18694,2025-05-03 12:35:24,Paid
4936,ORD-2024-004936,7174,2024-09-04 13:40:35,Shipped
4937,ORD-2025-004937,12641,2025-02-27 00:19:15,Paid
4938,ORD-2024-004938,19152,2024-09-10 20:17:35,Delivered
4939,ORD-2025-004939,18179,2025-02-02 21:40:45,Paid
4940,ORD-2024-004940,3099,2024-08-20 12:44:36,Paid
4941,ORD-2024-004941,4739,2024-09-09 00:20:18,Shipped
4942,ORD-2024-004942,19779,2024-07-22 06:27:05,Shipped
4943,ORD-2024-004943,14282,2024-06-10 13:40:40,Paid
4944,ORD-2024-004944,6117,2024-10-29 02:34:36,Shipped
4945,ORD-2024-004945,3253,2024-07-15 03:59:51,Paid
4946,ORD-2025-004946,4797,2025-07-04 19:17:16,Delivered
4947,ORD-2025-004947,15031,2025-07-10 10:11:01,Delivered
4948,ORD-2024-004948,13664,2024-09-30 13:44:34,Paid
4949,ORD-2025-004949,18773,2025-07-16 16:46:08,Delivered
4950,ORD-2024-004950,5062,2024-11-09 01:45:55,Shipped
4951,ORD-2024-004951,6052,2024-02-15 06:55:15,Delivered
4952,ORD-2024-004952,4349,2024-06-23 09:53:50,Paid
4953,ORD-2024-004953,13583,2024-02-25 20:42:19,Delivered
4954,ORD-2024-004954,6712,2024-06-26 16:24:31,Paid
4955,ORD-2024-004955,9246,2024-08-23 12:13:34,Cancelled
4956,ORD-2025-004956,15456,2025-03-26 23:56:29,Paid
4957,ORD-2024-004957,3817,2024-10-21 19:02:20,Delivered
4958,ORD-2025-004958,1891,2025-02-07 04:55:58,Shipped
4959,ORD-2025-004959,18721,2025-03-16 01:12:50,Cancelled
4960,ORD-2024-004960,3712,2024-06-16 01:15:59,Delivered
4961,ORD-2024-004961,15616,2024-11-21 01:45:51,Shipped
4962,ORD-2024-004962,6615,2024-12-25 17:06:04,Paid
4963,ORD-2025-004963,12847,2025-07-21 20:40:18,Delivered
4964,ORD-2025-004964,3902,2025-07-03 02:15:09,Paid
4965,ORD-2024-004965,14143,2024-02-11 07:11:35,Paid
4966,ORD-2024-004966,15858,2024-04-16 04:22:19,Paid
4967,ORD-2024-004967,9200,2024-08-20 09:23:51,Paid
4968,ORD-2025-004968,14924,2025-06-27 09:05:15,Paid
4969,ORD-2025-004969,179,2025-03-06 10:54:47,Paid
4970,ORD-2025-004970,4960,2025-08-14 01:40:05,Paid
4971,ORD-2024-004971,13426,2024-03-28 01:08:47,Paid
4972,ORD-2025-004972,10660,2025-07-12 06:53:17,Paid
4973,ORD-2024-004973,16083,2024-09-21 18:36:55,Paid
4974,ORD-2024-004974,2833,2024-07-12 11:08:16,Paid
4975,ORD-2024-004975,8474,2024-07-31 10:21:20,Delivered
4976,ORD-2025-004976,15967,2025-06-14 03:16:07,Paid
4977,ORD-2024-004977,15855,2024-06-13 01:16:26,Paid
4978,ORD-2025-004978,1983,2025-03-22 21:33:21,Delivered
4979,ORD-2024-004979,3516,2024-04-05 05:36:00,Shipped
4980,ORD-2025-004980,9496,2025-08-20 10:08:28,Delivered
4981,ORD-2024-004981,8489,2024-01-17 23:18:56,Delivered
4982,ORD-2024-004982,410,2024-02-24 02:40:43,Delivered
4983,ORD-2024-004983,579,2024-07-09 02:57:50,Paid
4984,ORD-2025-004984,10740,2025-08-23 22:07:20,Paid
4985,ORD-2024-004985,10506,2024-12-08 12:13:33,Pending
4986,ORD-2025-004986,9656,2025-04-17 02:05:52,Paid
4987,ORD-2024-004987,8990,2024-03-23 10:21:36,Delivered
4988,ORD-2024-004988,10508,2024-12-14 16:16:41,Paid
4989,ORD-2024-004989,13115,2024-12-26 07:27:41,Delivered
4990,ORD-2025-004990,14624,2025-07-04 00:22:19,Paid
4991,ORD-2024-004991,5146,2024-07-27 16:31:36,Paid
4992,ORD-2024-004992,10646,2024-02-24 13:56:37,Paid
4993,ORD-2025-004993,13537,2025-04-20 03:45:30,Paid
4994,ORD-2024-004994,18405,2024-03-25 16:33:23,Cancelled
4995,ORD-2024-004995,12000,2024-06-15 07:06:48,Delivered
4996,ORD-2024-004996,7805,2024-09-25 15:32:20,Pending
4997,ORD-2024-004997,18110,2024-01-23 08:37:31,Paid
4998,ORD-2024-004998,6137,2024-08-11 23:47:52,Paid
4999,ORD-2024-004999,11948,2024-07-02 20:53:04,Delivered
5000,ORD-2024-005000,8873,2024-04-12 19:34:04,Delivered
5001,ORD-2024-005001,10378,2024-06-23 17:57:59,Delivered
5002,ORD-2025-005002,7784,2025-01-14 02:18:49,Paid
5003,ORD-2025-005003,15220,2025-08-01 00:31:43,Cancelled
5004,ORD-2025-005004,43,2025-08-21 03:37:40,Paid
5005,ORD-2024-005005,15812,2024-09-09 18:43:58,Paid
5006,ORD-2025-005006,13330,2025-02-10 23:56:50,Delivered
5007,ORD-2024-005007,6969,2024-12-14 12:55:00,Delivered
5008,ORD-2025-005008,14480,2025-04-18 12:41:41,Delivered
5009,ORD-2025-005009,5527,2025-08-12 22:37:09,Delivered
5010,ORD-2024-005010,640,2024-05-13 06:42:55,Paid
5011,ORD-2024-005011,9103,2024-07-21 19:39:38,Paid
5012,ORD-2024-005012,12671,2024-04-21 14:47:11,Paid
5013,ORD-2024-005013,15991,2024-05-27 15:01:57,Paid
5014,ORD-2025-005014,3532,2025-07-03 21:00:52,Delivered
5015,ORD-2024-005015,15314,2024-03-20 08:37:53,Cancelled
5016,ORD-2025-005016,8319,2025-03-19 19:54:30,Delivered
5017,ORD-2024-005017,6463,2024-01-11 12:34:29,Paid
5018,ORD-2024-005018,17102,2024-06-13 06:20:27,Paid
5019,ORD-2025-005019,6218,2025-08-09 21:22:04,Delivered
5020,ORD-2025-005020,19198,2025-02-09 22:55:55,Cancelled
5021,ORD-2025-005021,5126,2025-06-19 20:37:01,Paid
5022,ORD-2025-005022,8810,2025-08-22 07:37:01,Delivered
5023,ORD-2024-005023,13657,2024-11-27 10:01:23,Paid
5024,ORD-2025-005024,2476,2025-01-08 12:48:50,Delivered
5025,ORD-2025-005025,16268,2025-06-05 00:24:02,Paid
5026,ORD-2024-005026,14264,2024-01-16 05:10:28,Delivered
5027,ORD-2024-005027,15236,2024-01-25 10:29:42,Paid
5028,ORD-2025-005028,4447,2025-08-15 17:00:15,Shipped
5029,ORD-2025-005029,2558,2025-07-15 06:26:43,Shipped
5030,ORD-2024-005030,17147,2024-07-06 10:10:48,Paid
5031,ORD-2024-005031,10908,2024-06-06 00:57:45,Delivered
5032,ORD-2024-005032,11149,2024-07-18 19:29:09,Delivered
5033,ORD-2025-005033,12336,2025-02-02 15:45:26,Paid
5034,ORD-2025-005034,18681,2025-06-06 19:46:48,Delivered
5035,ORD-2025-005035,8648,2025-02-06 08:52:30,Paid
5036,ORD-2025-005036,18234,2025-07-05 14:34:26,Delivered
5037,ORD-2024-005037,12367,2024-06-18 05:00:27,Shipped
5038,ORD-2024-005038,8158,2024-08-13 07:34:12,Shipped
5039,ORD-2025-005039,196,2025-03-10 02:50:49,Paid
5040,ORD-2024-005040,13561,2024-11-18 08:02:21,Shipped
5041,ORD-2025-005041,17414,2025-07-01 11:03:40,Paid
5042,ORD-2024-005042,12495,2024-07-27 23:00:29,Paid
5043,ORD-2024-005043,14292,2024-02-03 09:59:42,Shipped
5044,ORD-2024-005044,19463,2024-10-02 22:40:52,Cancelled
5045,ORD-2025-005045,10727,2025-07-07 03:44:24,Delivered
5046,ORD-2025-005046,17417,2025-08-24 12:43:29,Paid
5047,ORD-2024-005047,15720,2024-01-01 19:33:22,Cancelled
5048,ORD-2024-005048,1493,2024-10-27 01:04:54,Delivered
5049,ORD-2025-005049,19009,2025-05-02 03:08:53,Pending
5050,ORD-2024-005050,12223,2024-03-03 17:54:42,Paid
5051,ORD-2025-005051,18518,2025-04-01 14:08:09,Paid
5052,ORD-2025-005052,7366,2025-01-25 17:43:55,Shipped
5053,ORD-2025-005053,159,2025-08-17 03:02:45,Delivered
5054,ORD-2024-005054,14416,2024-12-08 23:50:45,Delivered
5055,ORD-2025-005055,3832,2025-03-21 23:05:33,Delivered
5056,ORD-2024-005056,3543,2024-06-06 22:09:53,Cancelled
5057,ORD-2024-005057,2760,2024-10-06 17:10:57,Shipped
5058,ORD-2025-005058,5866,2025-06-21 20:14:04,Delivered
5059,ORD-2024-005059,3890,2024-05-08 12:17:34,Pending
5060,ORD-2024-005060,19640,2024-07-08 08:24:59,Delivered
5061,ORD-2024-005061,18340,2024-05-27 23:59:00,Delivered
5062,ORD-2025-005062,2698,2025-04-23 21:28:26,Paid
5063,ORD-2025-005063,17117,2025-03-25 16:04:59,Shipped
5064,ORD-2024-005064,2498,2024-08-18 07:22:26,Delivered
5065,ORD-2024-005065,3854,2024-09-04 22:21:40,Delivered
5066,ORD-2024-005066,12174,2024-10-30 14:50:05,Paid
5067,ORD-2024-005067,18865,2024-07-28 18:45:34,Delivered
5068,ORD-2024-005068,9978,2024-05-20 11:45:51,Delivered
5069,ORD-2025-005069,3224,2025-08-19 09:48:33,Paid
5070,ORD-2024-005070,13187,2024-11-26 04:14:48,Shipped
5071,ORD-2025-005071,6234,2025-05-14 21:55:52,Paid
5072,ORD-2024-005072,4636,2024-11-11 11:18:27,Paid
5073,ORD-2024-005073,14791,2024-04-03 07:30:23,Shipped
5074,ORD-2024-005074,11491,2024-07-14 10:22:40,Shipped
5075,ORD-2024-005075,1591,2024-02-18 10:09:26,Paid
5076,ORD-2024-005076,16505,2024-10-17 06:04:35,Paid
5077,ORD-2024-005077,15060,2024-05-26 06:02:40,Delivered
5078,ORD-2025-005078,18211,2025-01-24 04:08:20,Cancelled
5079,ORD-2025-005079,10106,2025-05-05 22:31:09,Paid
5080,ORD-2024-005080,18439,2024-05-19 02:04:18,Delivered
5081,ORD-2024-005081,17459,2024-01-22 02:31:55,Delivered
5082,ORD-2024-005082,6648,2024-02-26 00:11:38,Shipped
5083,ORD-2024-005083,1717,2024-04-29 18:47:09,Paid
5084,ORD-2024-005084,15879,2024-06-22 07:08:24,Paid
5085,ORD-2025-005085,443,2025-01-20 18:06:31,Delivered
5086,ORD-2024-005086,4820,2024-09-20 01:29:47,Delivered
5087,ORD-2024-005087,12063,2024-02-07 00:34:25,Paid
5088,ORD-2025-005088,1867,2025-07-03 19:04:42,Cancelled
5089,ORD-2025-005089,19145,2025-08-21 10:28:33,Paid
5090,ORD-2024-005090,12031,2024-12-05 15:55:26,Cancelled
5091,ORD-2024-005091,8404,2024-07-11 12:17:41,Delivered
5092,ORD-2025-005092,17762,2025-07-25 18:15:04,Paid
5093,ORD-2024-005093,5611,2024-01-14 11:46:28,Paid
5094,ORD-2025-005094,3769,2025-06-10 10:16:54,Paid
5095,ORD-2025-005095,15865,2025-03-22 08:37:32,Paid
5096,ORD-2024-005096,5665,2024-02-08 15:29:39,Paid
5097,ORD-2024-005097,9268,2024-10-06 18:26:52,Shipped
5098,ORD-2025-005098,5510,2025-05-13 09:24:45,Paid
5099,ORD-2024-005099,6790,2024-02-09 03:45:37,Pending
5100,ORD-2025-005100,12772,2025-03-12 23:24:42,Delivered
5101,ORD-2025-005101,10162,2025-08-03 04:03:47,Paid
5102,ORD-2024-005102,2446,2024-08-13 18:11:52,Cancelled
5103,ORD-2024-005103,6542,2024-08-05 23:16:48,Delivered
5104,ORD-2024-005104,16458,2024-07-28 10:11:43,Paid
5105,ORD-2024-005105,15456,2024-03-20 17:16:50,Paid
5106,ORD-2025-005106,7509,2025-07-21 20:57:55,Delivered
5107,ORD-2024-005107,17818,2024-11-16 01:47:31,Shipped
5108,ORD-2025-005108,10129,2025-08-08 11:04:39,Paid
5109,ORD-2025-005109,1211,2025-05-02 20:42:09,Paid
5110,ORD-2025-005110,15276,2025-02-02 00:37:57,Delivered
5111,ORD-2025-005111,5165,2025-07-18 23:10:29,Paid
5112,ORD-2024-005112,602,2024-07-01 13:59:00,Delivered
5113,ORD-2025-005113,18807,2025-05-04 23:52:33,Paid
5114,ORD-2024-005114,18537,2024-01-09 17:48:49,Shipped
5115,ORD-2025-005115,14684,2025-03-25 13:48:08,Delivered
5116,ORD-2025-005116,4777,2025-04-05 11:51:54,Delivered
5117,ORD-2024-005117,6508,2024-04-10 23:27:13,Shipped
5118,ORD-2024-005118,5440,2024-10-08 00:24:07,Delivered
5119,ORD-2025-005119,7574,2025-04-22 08:34:27,Delivered
5120,ORD-2024-005120,2055,2024-10-01 10:23:39,Paid
5121,ORD-2024-005121,2961,2024-04-24 06:12:11,Delivered
5122,ORD-2025-005122,10901,2025-02-02 05:50:55,Pending
5123,ORD-2024-005123,9079,2024-08-30 02:45:34,Delivered
5124,ORD-2025-005124,9962,2025-03-25 08:35:04,Delivered
5125,ORD-2025-005125,11704,2025-04-01 21:45:05,Paid
5126,ORD-2025-005126,8380,2025-06-13 15:57:10,Delivered
5127,ORD-2024-005127,17774,2024-08-25 22:31:35,Delivered
5128,ORD-2024-005128,2682,2024-09-12 10:53:29,Shipped
5129,ORD-2024-005129,15278,2024-07-28 01:50:37,Delivered
5130,ORD-2025-005130,17520,2025-07-28 04:52:29,Shipped
5131,ORD-2025-005131,346,2025-07-20 18:43:46,Delivered
5132,ORD-2025-005132,15957,2025-05-15 19:51:54,Shipped
5133,ORD-2025-005133,5642,2025-04-01 16:05:01,Pending
5134,ORD-2024-005134,1754,2024-10-19 10:11:19,Delivered
5135,ORD-2024-005135,19630,2024-06-30 15:21:23,Delivered
5136,ORD-2024-005136,7841,2024-11-26 23:48:19,Paid
5137,ORD-2024-005137,12305,2024-03-26 07:38:02,Delivered
5138,ORD-2024-005138,4421,2024-03-14 21:07:50,Delivered
5139,ORD-2024-005139,11215,2024-02-11 04:15:06,Shipped
5140,ORD-2024-005140,16447,2024-07-04 10:15:30,Pending
5141,ORD-2024-005141,4255,2024-06-09 00:53:34,Delivered
5142,ORD-2024-005142,16896,2024-12-19 02:57:47,Paid
5143,ORD-2024-005143,19586,2024-05-10 09:07:57,Paid
5144,ORD-2024-005144,15284,2024-02-23 01:29:10,Shipped
5145,ORD-2024-005145,12492,2024-01-07 21:09:55,Shipped
5146,ORD-2025-005146,14306,2025-04-10 08:47:51,Paid
5147,ORD-2024-005147,7808,2024-03-07 06:11:16,Paid
5148,ORD-2024-005148,3878,2024-01-13 11:05:25,Paid
5149,ORD-2025-005149,12168,2025-03-23 20:39:40,Delivered
5150,ORD-2024-005150,4206,2024-09-14 05:51:23,Cancelled
5151,ORD-2024-005151,6656,2024-04-07 20:41:20,Delivered
5152,ORD-2025-005152,10050,2025-04-08 23:17:04,Paid
5153,ORD-2025-005153,11411,2025-07-05 18:49:34,Delivered
5154,ORD-2024-005154,18197,2024-10-11 04:45:34,Delivered
5155,ORD-2025-005155,4222,2025-04-08 22:29:29,Paid
5156,ORD-2025-005156,13422,2025-02-27 20:23:18,Delivered
5157,ORD-2024-005157,13087,2024-07-01 06:31:28,Delivered
5158,ORD-2024-005158,11688,2024-05-24 03:49:33,Delivered
5159,ORD-2024-005159,13302,2024-05-23 11:58:01,Shipped
5160,ORD-2024-005160,19866,2024-01-04 00:02:59,Shipped
5161,ORD-2024-005161,6783,2024-11-13 17:49:16,Delivered
5162,ORD-2025-005162,13228,2025-01-16 03:07:54,Paid
5163,ORD-2024-005163,16832,2024-03-20 01:43:39,Paid
5164,ORD-2025-005164,8881,2025-02-21 02:19:29,Delivered
5165,ORD-2025-005165,933,2025-05-25 18:17:12,Paid
5166,ORD-2025-005166,4150,2025-05-24 17:39:17,Pending
5167,ORD-2024-005167,1443,2024-08-30 19:34:04,Paid
5168,ORD-2024-005168,2427,2024-12-01 13:25:36,Paid
5169,ORD-2024-005169,8059,2024-01-05 19:42:27,Paid
5170,ORD-2024-005170,10983,2024-09-19 22:33:41,Shipped
5171,ORD-2025-005171,16782,2025-02-26 19:02:13,Paid
5172,ORD-2024-005172,13560,2024-07-08 04:15:42,Delivered
5173,ORD-2025-005173,1857,2025-08-04 13:03:33,Paid
5174,ORD-2024-005174,14676,2024-03-29 16:54:11,Paid
5175,ORD-2024-005175,1574,2024-08-10 07:39:08,Paid
5176,ORD-2024-005176,9910,2024-10-07 09:37:50,Delivered
5177,ORD-2025-005177,11095,2025-06-11 01:05:17,Delivered
5178,ORD-2024-005178,15478,2024-12-16 13:36:05,Delivered
5179,ORD-2024-005179,13123,2024-09-17 12:03:16,Paid
5180,ORD-2024-005180,17285,2024-02-21 21:32:35,Paid
5181,ORD-2024-005181,11558,2024-02-06 17:35:32,Delivered
5182,ORD-2024-005182,19778,2024-02-17 22:32:22,Paid
5183,ORD-2025-005183,13578,2025-01-20 18:03:31,Delivered
5184,ORD-2024-005184,11588,2024-03-17 11:39:17,Delivered
5185,ORD-2025-005185,13173,2025-04-30 21:24:19,Delivered
5186,ORD-2025-005186,9276,2025-06-01 20:55:04,Paid
5187,ORD-2024-005187,16229,2024-01-30 14:21:10,Delivered
5188,ORD-2024-005188,15088,2024-05-17 09:40:45,Delivered
5189,ORD-2024-005189,15706,2024-03-27 02:26:03,Paid
5190,ORD-2024-005190,1424,2024-02-05 12:00:46,Delivered
5191,ORD-2024-005191,17608,2024-10-27 08:47:23,Delivered
5192,ORD-2025-005192,16070,2025-08-04 21:04:45,Paid
5193,ORD-2025-005193,14721,2025-02-01 06:04:12,Paid
5194,ORD-2025-005194,5539,2025-05-01 21:53:38,Paid
5195,ORD-2024-005195,1485,2024-03-07 09:41:55,Paid
5196,ORD-2024-005196,8799,2024-01-19 19:43:17,Paid
5197,ORD-2025-005197,4538,2025-04-22 22:36:59,Paid
5198,ORD-2024-005198,6445,2024-10-03 21:35:33,Paid
5199,ORD-2024-005199,19963,2024-05-19 12:18:00,Shipped
5200,ORD-2025-005200,16466,2025-03-15 17:12:31,Delivered
5201,ORD-2024-005201,4141,2024-11-16 02:42:43,Paid
5202,ORD-2024-005202,16651,2024-12-28 09:02:04,Delivered
5203,ORD-2024-005203,15206,2024-10-05 10:33:31,Paid
5204,ORD-2024-005204,10728,2024-02-08 07:09:35,Paid
5205,ORD-2024-005205,197,2024-06-17 19:50:28,Delivered
5206,ORD-2024-005206,2184,2024-06-26 10:14:49,Paid
5207,ORD-2025-005207,11087,2025-01-08 02:32:59,Delivered
5208,ORD-2024-005208,4052,2024-06-01 11:00:28,Paid
5209,ORD-2025-005209,16976,2025-06-30 22:26:19,Delivered
5210,ORD-2025-005210,14142,2025-03-17 06:54:56,Paid
5211,ORD-2025-005211,18161,2025-01-19 20:10:19,Paid
5212,ORD-2024-005212,14248,2024-11-07 02:42:59,Cancelled
5213,ORD-2024-005213,4764,2024-09-20 01:50:56,Shipped
5214,ORD-2024-005214,13238,2024-05-11 15:31:50,Shipped
5215,ORD-2024-005215,6278,2024-06-30 07:48:34,Paid
5216,ORD-2025-005216,17397,2025-08-20 05:03:20,Cancelled
5217,ORD-2024-005217,13104,2024-08-21 04:26:00,Paid
5218,ORD-2024-005218,15102,2024-02-26 22:42:06,Shipped
5219,ORD-2024-005219,12766,2024-08-20 15:16:43,Delivered
5220,ORD-2025-005220,10096,2025-06-09 15:43:05,Paid
5221,ORD-2025-005221,7847,2025-08-15 23:05:21,Delivered
5222,ORD-2024-005222,9178,2024-10-09 04:07:53,Delivered
5223,ORD-2024-005223,17653,2024-02-09 06:15:19,Delivered
5224,ORD-2024-005224,11340,2024-09-15 13:02:08,Shipped
5225,ORD-2024-005225,15171,2024-03-06 22:21:32,Paid
5226,ORD-2025-005226,7196,2025-01-24 15:26:17,Paid
5227,ORD-2024-005227,12766,2024-12-27 22:51:39,Delivered
5228,ORD-2025-005228,13066,2025-08-09 01:53:41,Pending
5229,ORD-2025-005229,9199,2025-03-22 15:50:57,Delivered
5230,ORD-2024-005230,7135,2024-02-23 23:33:50,Delivered
5231,ORD-2025-005231,15997,2025-01-25 18:38:19,Delivered
5232,ORD-2025-005232,6266,2025-04-20 21:39:23,Shipped
5233,ORD-2024-005233,14768,2024-10-18 03:01:37,Paid
5234,ORD-2025-005234,4369,2025-03-20 03:28:13,Paid
5235,ORD-2024-005235,1243,2024-07-07 02:28:27,Delivered
5236,ORD-2025-005236,4995,2025-08-21 17:04:37,Pending
5237,ORD-2025-005237,6728,2025-08-17 11:08:20,Delivered
5238,ORD-2024-005238,9367,2024-08-25 14:24:11,Delivered
5239,ORD-2025-005239,13701,2025-04-11 06:23:53,Delivered
5240,ORD-2025-005240,4355,2025-08-27 22:50:00,Delivered
5241,ORD-2024-005241,19717,2024-01-06 15:17:58,Paid
5242,ORD-2024-005242,2810,2024-12-09 12:15:21,Paid
5243,ORD-2024-005243,7137,2024-12-14 14:15:26,Paid
5244,ORD-2024-005244,953,2024-05-05 02:07:21,Shipped
5245,ORD-2025-005245,4054,2025-08-01 14:53:58,Paid
5246,ORD-2025-005246,7808,2025-02-05 19:17:48,Pending
5247,ORD-2025-005247,6271,2025-01-11 21:27:27,Cancelled
5248,ORD-2024-005248,14828,2024-12-25 13:30:08,Delivered
5249,ORD-2025-005249,765,2025-04-30 22:41:50,Pending
5250,ORD-2024-005250,10118,2024-12-21 18:55:17,Paid
5251,ORD-2024-005251,439,2024-01-26 11:56:33,Paid
5252,ORD-2024-005252,9891,2024-07-01 17:32:55,Shipped
5253,ORD-2025-005253,16545,2025-03-07 14:16:17,Delivered
5254,ORD-2024-005254,2538,2024-12-30 00:08:51,Shipped
5255,ORD-2025-005255,14333,2025-02-04 23:07:08,Pending
5256,ORD-2024-005256,8972,2024-07-26 23:43:54,Delivered
5257,ORD-2025-005257,17062,2025-07-07 00:39:09,Paid
5258,ORD-2024-005258,19514,2024-10-16 23:19:22,Paid
5259,ORD-2025-005259,9371,2025-07-20 04:33:40,Paid
5260,ORD-2025-005260,2138,2025-07-15 21:24:30,Paid
5261,ORD-2025-005261,3483,2025-04-26 23:55:52,Pending
5262,ORD-2024-005262,11655,2024-07-16 16:17:23,Pending
5263,ORD-2024-005263,2236,2024-12-22 02:34:29,Paid
5264,ORD-2024-005264,1341,2024-09-09 21:17:19,Delivered
5265,ORD-2025-005265,6353,2025-08-16 01:21:50,Paid
5266,ORD-2024-005266,15338,2024-08-06 13:58:00,Pending
5267,ORD-2024-005267,15226,2024-08-29 17:03:27,Delivered
5268,ORD-2025-005268,8295,2025-07-12 11:06:24,Pending
5269,ORD-2025-005269,14515,2025-05-03 00:01:56,Paid
5270,ORD-2024-005270,260,2024-01-01 00:08:11,Paid
5271,ORD-2025-005271,16820,2025-07-11 17:36:34,Delivered
5272,ORD-2025-005272,8014,2025-08-20 00:12:18,Pending
5273,ORD-2024-005273,8685,2024-08-28 01:29:46,Paid
5274,ORD-2025-005274,1026,2025-05-31 04:12:32,Shipped
5275,ORD-2024-005275,13289,2024-08-02 03:44:46,Paid
5276,ORD-2025-005276,7881,2025-07-14 10:01:23,Delivered
5277,ORD-2025-005277,10174,2025-04-06 22:46:55,Delivered
5278,ORD-2024-005278,4632,2024-08-08 15:18:25,Paid
5279,ORD-2024-005279,18414,2024-11-13 09:46:06,Paid
5280,ORD-2024-005280,11935,2024-03-10 02:36:47,Delivered
5281,ORD-2025-005281,10369,2025-01-09 21:48:51,Shipped
5282,ORD-2025-005282,15752,2025-06-15 14:42:12,Cancelled
5283,ORD-2024-005283,17741,2024-03-25 08:32:29,Paid
5284,ORD-2024-005284,3152,2024-06-12 02:32:31,Pending
5285,ORD-2025-005285,8854,2025-08-09 21:26:17,Pending
5286,ORD-2024-005286,15818,2024-10-25 12:55:46,Paid
5287,ORD-2024-005287,9616,2024-11-24 06:39:23,Paid
5288,ORD-2025-005288,11324,2025-02-17 10:23:31,Delivered
5289,ORD-2024-005289,5442,2024-03-10 02:00:55,Paid
5290,ORD-2024-005290,6629,2024-09-19 22:52:05,Paid
5291,ORD-2024-005291,6671,2024-11-30 10:12:00,Delivered
5292,ORD-2024-005292,17323,2024-03-01 23:31:59,Paid
5293,ORD-2025-005293,15445,2025-03-19 15:07:23,Shipped
5294,ORD-2024-005294,11622,2024-10-27 07:53:55,Delivered
5295,ORD-2024-005295,621,2024-02-25 14:15:40,Paid
5296,ORD-2024-005296,7974,2024-04-01 19:35:45,Paid
5297,ORD-2024-005297,18886,2024-08-16 17:07:00,Paid
5298,ORD-2024-005298,8978,2024-01-08 09:03:21,Paid
5299,ORD-2024-005299,4483,2024-06-13 02:06:40,Delivered
5300,ORD-2024-005300,13361,2024-04-26 15:46:37,Delivered
5301,ORD-2024-005301,16929,2024-01-24 02:25:53,Delivered
5302,ORD-2025-005302,17325,2025-02-04 15:59:10,Paid
5303,ORD-2024-005303,408,2024-07-28 05:55:28,Paid
5304,ORD-2025-005304,10018,2025-02-19 23:55:44,Paid
5305,ORD-2024-005305,12311,2024-01-22 03:14:10,Paid
5306,ORD-2025-005306,10648,2025-01-08 07:28:29,Shipped
5307,ORD-2024-005307,10332,2024-07-29 08:54:35,Shipped
5308,ORD-2024-005308,19121,2024-06-01 06:18:24,Cancelled
5309,ORD-2024-005309,14112,2024-02-27 18:27:27,Delivered
5310,ORD-2024-005310,14979,2024-11-19 15:03:20,Paid
5311,ORD-2024-005311,10871,2024-06-05 13:58:32,Delivered
5312,ORD-2025-005312,10253,2025-07-01 11:12:12,Paid
5313,ORD-2025-005313,2904,2025-05-07 07:37:13,Cancelled
5314,ORD-2025-005314,5345,2025-07-04 20:10:43,Delivered
5315,ORD-2024-005315,2965,2024-09-22 07:26:56,Paid
5316,ORD-2025-005316,1910,2025-06-13 08:46:31,Paid
5317,ORD-2025-005317,11745,2025-06-18 02:17:36,Delivered
5318,ORD-2024-005318,13404,2024-05-18 13:27:59,Shipped
5319,ORD-2024-005319,3650,2024-12-20 01:30:18,Delivered
5320,ORD-2024-005320,10358,2024-07-11 12:17:13,Cancelled
5321,ORD-2025-005321,2631,2025-04-08 01:31:07,Shipped
5322,ORD-2025-005322,2175,2025-01-31 11:37:32,Delivered
5323,ORD-2025-005323,8898,2025-05-11 02:51:44,Delivered
5324,ORD-2024-005324,18066,2024-09-16 02:32:31,Cancelled
5325,ORD-2025-005325,10850,2025-06-27 02:03:32,Delivered
5326,ORD-2024-005326,8431,2024-07-09 05:37:03,Paid
5327,ORD-2024-005327,10459,2024-12-17 14:57:56,Delivered
5328,ORD-2024-005328,18762,2024-07-20 22:15:39,Delivered
5329,ORD-2025-005329,4160,2025-02-16 21:05:44,Delivered
5330,ORD-2024-005330,4138,2024-11-13 02:53:14,Shipped
5331,ORD-2025-005331,3946,2025-08-03 17:29:48,Paid
5332,ORD-2024-005332,6637,2024-11-02 20:42:21,Delivered
5333,ORD-2025-005333,17562,2025-02-04 16:32:54,Paid
5334,ORD-2025-005334,11914,2025-07-15 14:39:50,Paid
5335,ORD-2025-005335,8703,2025-02-01 11:51:45,Delivered
5336,ORD-2024-005336,12558,2024-07-09 08:45:08,Shipped
5337,ORD-2025-005337,2545,2025-05-19 14:10:29,Paid
5338,ORD-2025-005338,9381,2025-08-19 13:31:59,Delivered
5339,ORD-2024-005339,350,2024-08-24 11:08:13,Paid
5340,ORD-2024-005340,6631,2024-04-17 21:49:05,Shipped
5341,ORD-2024-005341,15617,2024-12-11 05:12:51,Cancelled
5342,ORD-2025-005342,11140,2025-03-05 05:05:33,Paid
5343,ORD-2024-005343,17777,2024-12-22 12:18:22,Pending
