payment_id,order_id,method,amount,paid_at,status
4888,4888,UPI,15254.92,2025-02-10 06:59:50,Captured
4889,4889,NetBanking,137115.82,2024-06-25 22:30:52,Captured
4890,4890,Card,167884.15,2024-07-05 05:50:48,Captured
4891,4891,Card,123170.76,2024-07-09 15:02:45,Captured
4892,4892,Card,168362.4,2025-07-13 05:40:32,Captured
4893,4893,Card,89816.41,2024-08-07 09:09:23,Captured
4894,4894,COD,24470.13,,Authorized
4895,4895,Card,98184.26,2024-06-22 01:42:36,Captured
4896,4896,Card,41841.62,2025-08-17 19:19:04,Captured
4897,4897,NetBanking,0.0,,Failed
4898,4898,Card,96142.51,2025-02-24 02:56:37,Captured
4899,4899,Card,1300.95,,Authorized
4900,4900,UPI,102622.48,2025-04-17 11:45:59,Captured
4901,4901,COD,41386.14,2024-10-27 12:04:35,Captured
4902,4902,COD,213471.44,2024-02-11 15:27:17,Captured
4903,4903,UPI,92855.38,2024-05-31 07:46:02,Captured
4904,4904,UPI,0.0,,Failed
4905,4905,UPI,37670.32,2024-03-30 00:10:39,Captured
4906,4906,Card,43552.62,2024-02-21 06:25:26,Captured
4907,4907,Card,102695.4,2024-11-03 11:22:29,Captured
4908,4908,Card,102063.45,2024-05-28 20:44:03,Captured
4909,4909,Card,186030.54,2024-05-07 12:38:48,Captured
4910,4910,Card,24384.7,2024-04-14 13:24:13,Captured
4911,4911,UPI,18441.04,2024-04-09 09:43:58,Captured
4912,4912,UPI,50456.8,,Authorized
4913,4913,COD,0.0,,Failed
4914,4914,UPI,29844.56,,Authorized
4915,4915,Card,0.0,,Failed
4916,4916,NetBanking,28853.42,2025-06-29 15:00:47,Captured
4917,4917,UPI,0.0,,Failed
4918,4918,UPI,0.0,,Failed
4919,4919,NetBanking,75625.02,2024-12-07 23:37:10,Captured
4920,4920,COD,0.0,,Failed
4921,4921,Card,151771.6,2024-11-15 03:51:49,Captured
4922,4922,UPI,30924.26,2025-03-03 17:46:06,Captured
4923,4923,Card,51266.28,2024-04-25 21:20:28,Captured
4924,4924,COD,46919.1,2025-05-09 21:29:43,Captured
4925,4925,UPI,0.0,,Failed
4926,4926,NetBanking,53623.92,2024-06-09 15:52:44,Captured
4927,4927,NetBanking,67454.7,2024-06-29 05:24:20,Captured
4928,4928,Card,2787.93,2024-10-22 16:23:36,Captured
4929,4929,NetBanking,0.0,,Failed
4930,4930,Card,130441.62,2024-06-16 16:38:11,Captured
4931,4931,COD,0.0,,Failed
4932,4932,UPI,49579.59,,Authorized
4933,4933,NetBanking,0.0,,Failed
4934,4934,Card,0.0,,Failed
4935,4935,UPI,102953.82,2025-05-04 03:35:24,Captured
4936,4936,NetBanking,194455.74,2024-09-07 12:40:35,Captured
4937,4937,UPI,147295.86,2025-02-28 19:19:15,Captured
4938,4938,UPI,29988.52,2024-09-12 01:17:35,Captured
4939,4939,UPI,13271.46,2025-02-03 02:40:45,Captured
4940,4940,NetBanking,165431.87,2024-08-22 21:44:36,Captured
4941,4941,NetBanking,87080.76,2024-09-10 19:20:18,Captured
4942,4942,NetBanking,85450.53,2024-07-25 02:27:05,Captured
4943,4943,NetBanking,0.0,,Failed
4944,4944,COD,29877.6,2024-10-29 14:34:36,Captured
4945,4945,Card,163154.06,2024-07-16 11:59:51,Captured
4946,4946,Card,46276.06,2025-07-06 11:17:16,Captured
4947,4947,NetBanking,0.0,,Failed
4948,4948,Card,64288.23,2024-09-30 18:44:34,Captured
4949,4949,UPI,230260.48,2025-07-18 15:46:08,Captured
4950,4950,UPI,124904.18,2024-11-12 01:45:55,Captured
4951,4951,COD,0.0,,Failed
4952,4952,NetBanking,147030.36,2024-06-24 04:53:50,Captured
4953,4953,NetBanking,47449.69,2024-02-28 20:42:19,Captured
4954,4954,NetBanking,84010.1,2024-06-28 09:24:31,Captured
4955,4955,COD,0.0,,Failed
4956,4956,COD,0.0,,Failed
4957,4957,UPI,34719.14,2024-10-24 09:02:20,Captured
4958,4958,UPI,107292.68,2025-02-08 03:55:58,Captured
4959,4959,COD,0.0,,Failed
4960,4960,UPI,155293.9,2024-06-17 18:15:59,Captured
4961,4961,Card,18977.94,2024-11-22 10:45:51,Captured
4962,4962,UPI,52887.66,2024-12-25 20:06:04,Captured
4963,4963,COD,59202.96,2025-07-24 04:40:18,Captured
4964,4964,UPI,0.0,,Failed
4965,4965,NetBanking,10277.8,2024-02-11 19:11:35,Captured
4966,4966,COD,88175.5,2024-04-18 12:22:19,Captured
4967,4967,COD,60765.04,2024-08-21 04:23:51,Captured
4968,4968,Card,0.0,,Failed
4969,4969,Card,25926.96,2025-03-08 04:54:47,Captured
4970,4970,NetBanking,69340.58,2025-08-16 11:40:05,Captured
4971,4971,Card,44559.16,2024-03-28 07:08:47,Captured
4972,4972,COD,217043.06,2025-07-13 08:53:17,Captured
4973,4973,UPI,0.0,,Failed
4974,4974,UPI,56247.41,,Authorized
4975,4975,Card,32008.68,2024-08-03 02:21:20,Captured
4976,4976,Card,197797.5,2025-06-14 07:16:07,Captured
4977,4977,COD,25938.82,2024-06-15 07:16:26,Captured
4978,4978,COD,63135.9,2025-03-24 09:33:21,Captured
4979,4979,NetBanking,38919.94,2024-04-06 06:36:00,Captured
4980,4980,NetBanking,85401.32,2025-08-21 16:08:28,Captured
4981,4981,COD,0.0,,Failed
4982,4982,COD,19242.26,2024-02-26 08:40:43,Captured
4983,4983,NetBanking,21037.04,2024-07-10 23:57:50,Captured
4984,4984,NetBanking,0.0,,Failed
4985,4985,NetBanking,28671.64,,Authorized
4986,4986,NetBanking,62787.09,,Authorized
4987,4987,COD,4820.3,2024-03-26 02:21:36,Captured
4988,4988,COD,37663.95,2024-12-16 22:16:41,Captured
4989,4989,NetBanking,59712.72,2024-12-29 04:27:41,Captured
4990,4990,NetBanking,148775.58,2025-07-06 04:22:19,Refunded
4991,4991,COD,185995.2,2024-07-28 01:31:36,Captured
4992,4992,Card,93872.54,2024-02-27 05:56:37,Captured
4993,4993,NetBanking,115007.52,2025-04-21 04:45:30,Captured
4994,4994,Card,0.0,,Failed
4995,4995,NetBanking,34457.18,2024-06-18 01:06:48,Captured
4996,4996,NetBanking,0.0,,Failed
4997,4997,NetBanking,24814.22,2024-01-23 13:37:31,Captured
4998,4998,Card,159791.0,2024-08-13 00:47:52,Captured
4999,4999,UPI,53288.8,2024-07-03 06:53:04,Captured
5000,5000,Card,119005.54,2024-04-14 21:34:04,Captured
5001,5001,NetBanking,20290.57,,Authorized
5002,5002,NetBanking,175219.38,2025-01-14 14:18:49,Captured
5003,5003,Card,0.0,,Failed
5004,5004,Card,18710.08,2025-08-23 20:37:40,Captured
5005,5005,COD,139892.54,2024-09-09 23:43:58,Captured
5006,5006,NetBanking,33945.06,2025-02-12 12:56:50,Captured
5007,5007,UPI,117798.22,,Authorized
5008,5008,Card,0.0,,Failed
5009,5009,COD,19552.6,2025-08-13 03:37:09,Captured
5010,5010,NetBanking,10445.36,2024-05-13 21:42:55,Captured
5011,5011,Card,48692.7,2024-07-22 02:39:38,Captured
5012,5012,UPI,14404.26,2024-04-23 05:47:11,Captured
5013,5013,COD,0.0,,Failed
5014,5014,Card,183228.04,2025-07-04 02:00:52,Refunded
5015,5015,UPI,0.0,,Failed
5016,5016,UPI,29353.68,2025-03-22 17:54:30,Captured
5017,5017,Card,31953.75,2024-01-11 12:34:29,Captured
5018,5018,Card,0.0,,Failed
5019,5019,NetBanking,136175.83,2025-08-11 23:22:04,Captured
5020,5020,UPI,0.0,,Failed
5021,5021,Card,0.0,,Failed
5022,5022,UPI,0.0,,Failed
5023,5023,COD,85118.12,2024-11-30 09:01:23,Captured
5024,5024,UPI,82089.77,2025-01-11 01:48:50,Captured
5025,5025,NetBanking,0.0,,Failed
5026,5026,NetBanking,39055.05,2024-01-18 06:10:28,Refunded
5027,5027,Card,94006.23,2024-01-27 15:29:42,Captured
5028,5028,Card,27370.34,2025-08-17 04:00:15,Captured
5029,5029,NetBanking,15542.96,2025-07-18 05:26:43,Captured
5030,5030,Card,28397.88,2024-07-07 04:10:48,Captured
5031,5031,UPI,23105.58,2024-06-08 08:57:45,Captured
5032,5032,NetBanking,72933.38,2024-07-19 11:29:09,Captured
5033,5033,COD,23552.8,2025-02-03 02:45:26,Captured
5034,5034,COD,130229.93,2025-06-07 17:46:48,Captured
5035,5035,Card,0.0,,Failed
5036,5036,NetBanking,0.0,,Failed
5037,5037,Card,144246.27,2024-06-19 07:00:27,Captured
5038,5038,UPI,140916.78,2024-08-13 19:34:12,Captured
5039,5039,NetBanking,79796.32,2025-03-12 21:50:49,Captured
5040,5040,UPI,98879.28,2024-11-18 17:02:21,Captured
5041,5041,UPI,16528.26,2025-07-03 16:03:40,Captured
5042,5042,NetBanking,0.0,,Failed
5043,5043,UPI,44210.0,2024-02-04 17:59:42,Captured
5044,5044,UPI,83361.1,,Authorized
5045,5045,UPI,44888.38,2025-07-08 21:44:24,Captured
5046,5046,UPI,151984.0,2025-08-24 12:43:29,Captured
5047,5047,COD,0.0,,Failed
5048,5048,UPI,49204.82,2024-10-27 04:04:54,Captured
5049,5049,UPI,1280.3,,Authorized
5050,5050,UPI,105247.74,2024-03-05 13:54:42,Captured
5051,5051,Card,176668.42,2025-04-02 09:08:09,Captured
5052,5052,UPI,296317.23,2025-01-28 10:43:55,Captured
5053,5053,Card,0.0,,Failed
5054,5054,NetBanking,105353.94,2024-12-09 13:50:45,Captured
5055,5055,UPI,194603.24,2025-03-23 15:05:33,Captured
5056,5056,Card,0.0,,Failed
5057,5057,UPI,130623.64,2024-10-07 20:10:57,Captured
5058,5058,COD,0.0,,Failed
5059,5059,UPI,0.0,,Failed
5060,5060,UPI,39639.44,2024-07-10 02:24:59,Captured
5061,5061,NetBanking,73046.19,2024-05-30 15:59:00,Refunded
5062,5062,NetBanking,81758.66,2025-04-25 00:28:26,Captured
5063,5063,UPI,83733.98,2025-03-28 16:04:59,Captured
5064,5064,UPI,39607.88,2024-08-19 18:22:26,Captured
5065,5065,UPI,182597.45,2024-09-07 16:21:40,Captured
5066,5066,NetBanking,0.0,,Failed
5067,5067,NetBanking,101729.69,2024-07-30 21:45:34,Captured
5068,5068,COD,40372.52,2024-05-20 15:45:51,Captured
5069,5069,COD,0.0,,Failed
5070,5070,Card,53805.46,2024-11-29 00:14:48,Captured
5071,5071,Card,98670.42,2025-05-15 14:55:52,Refunded
5072,5072,Card,13072.04,2024-11-14 08:18:27,Captured
5073,5073,COD,9714.94,2024-04-04 22:30:23,Captured
5074,5074,UPI,170212.58,2024-07-17 07:22:40,Captured
5075,5075,UPI,106530.4,2024-02-20 19:09:26,Captured
5076,5076,UPI,22797.6,2024-10-17 19:04:35,Captured
5077,5077,COD,44970.98,2024-05-28 22:02:40,Captured
5078,5078,Card,0.0,,Failed
5079,5079,COD,245110.78,2025-05-07 18:31:09,Captured
5080,5080,UPI,42719.54,2024-05-19 05:04:18,Captured
5081,5081,Card,0.0,,Failed
5082,5082,NetBanking,219770.28,2024-02-26 02:11:38,Captured
5083,5083,NetBanking,21341.48,2024-05-02 08:47:09,Captured
5084,5084,Card,2911.06,2024-06-24 20:08:24,Captured
5085,5085,COD,17554.51,,Authorized
5086,5086,UPI,151379.96,2024-09-22 18:29:47,Captured
5087,5087,Card,24722.18,2024-02-09 14:34:25,Refunded
5088,5088,UPI,0.0,,Failed
5089,5089,UPI,172774.77,2025-08-24 10:28:33,Captured
5090,5090,Card,0.0,,Failed
5091,5091,NetBanking,0.0,,Failed
5092,5092,UPI,54742.91,2025-07-25 21:15:04,Captured
5093,5093,COD,162042.44,2024-01-14 18:46:28,Captured
5094,5094,COD,36663.78,2025-06-11 06:16:54,Captured
5095,5095,NetBanking,0.0,,Failed
5096,5096,NetBanking,28220.88,2024-02-10 14:29:39,Captured
5097,5097,NetBanking,0.0,,Failed
5098,5098,COD,115275.38,2025-05-13 22:24:45,Captured
5099,5099,COD,7423.2,,Authorized
5100,5100,UPI,64505.88,2025-03-15 19:24:42,Captured
5101,5101,Card,0.0,,Failed
5102,5102,UPI,0.0,,Failed
5103,5103,UPI,174229.83,2024-08-06 11:16:48,Captured
5104,5104,COD,26560.97,2024-07-29 10:11:43,Captured
5105,5105,UPI,0.0,,Failed
5106,5106,Card,17030.23,2025-07-24 01:57:55,Captured
5107,5107,UPI,78052.28,2024-11-18 07:47:31,Captured
5108,5108,COD,0.0,,Failed
5109,5109,UPI,29858.84,2025-05-04 08:42:09,Captured
5110,5110,COD,0.0,,Failed
5111,5111,COD,63178.38,2025-07-19 19:10:29,Captured
5112,5112,NetBanking,38203.68,2024-07-02 21:59:00,Captured
5113,5113,UPI,0.0,,Failed
5114,5114,NetBanking,52279.9,2024-01-11 00:48:49,Captured
5115,5115,COD,0.0,,Failed
5116,5116,UPI,40609.7,2025-04-07 03:51:54,Captured
5117,5117,UPI,0.0,,Failed
5118,5118,UPI,103487.53,2024-10-10 13:24:07,Captured
5119,5119,COD,0.0,,Failed
5120,5120,UPI,53509.87,2024-10-02 02:23:39,Captured
5121,5121,COD,0.0,,Failed
5122,5122,NetBanking,0.0,,Failed
5123,5123,COD,39209.04,,Authorized
5124,5124,Card,186882.8,2025-03-25 20:35:04,Captured
5125,5125,COD,10280.16,2025-04-03 16:45:05,Captured
5126,5126,NetBanking,32279.19,2025-06-13 19:57:10,Captured
5127,5127,UPI,131747.24,2024-08-27 18:31:35,Captured
5128,5128,Card,40372.52,2024-09-13 10:53:29,Captured
5129,5129,NetBanking,0.0,,Failed
5130,5130,UPI,18759.64,,Authorized
5131,5131,COD,56458.28,2025-07-23 02:43:46,Captured
5132,5132,NetBanking,64116.48,2025-05-16 12:51:54,Captured
5133,5133,UPI,28845.81,,Authorized
5134,5134,NetBanking,41868.76,2024-10-20 02:11:19,Captured
5135,5135,NetBanking,29353.68,2024-07-01 21:21:23,Captured
5136,5136,Card,69457.4,2024-11-29 23:48:19,Captured
5137,5137,NetBanking,139329.68,2024-03-28 14:38:02,Captured
5138,5138,COD,104335.6,2024-03-17 19:07:50,Captured
5139,5139,UPI,39809.66,2024-02-12 01:15:06,Captured
5140,5140,UPI,0.0,,Failed
5141,5141,COD,52128.98,2024-06-09 12:53:34,Captured
5142,5142,COD,0.0,,Failed
5143,5143,COD,30271.72,2024-05-11 14:07:57,Captured
5144,5144,NetBanking,117093.29,2024-02-25 03:29:10,Captured
5145,5145,COD,95027.17,2024-01-08 02:09:55,Captured
5146,5146,COD,25653.2,2025-04-10 09:47:51,Captured
5147,5147,COD,2037.86,2024-03-07 15:11:16,Captured
5148,5148,Card,49899.49,2024-01-15 22:05:25,Refunded
5149,5149,COD,58163.38,2025-03-25 13:39:40,Captured
5150,5150,COD,0.0,,Failed
5151,5151,NetBanking,0.0,,Failed
5152,5152,Card,44317.02,2025-04-10 02:17:04,Captured
5153,5153,COD,188847.2,2025-07-06 05:49:34,Captured
5154,5154,UPI,84875.04,2024-10-11 09:45:34,Captured
5155,5155,Card,0.0,,Failed
5156,5156,NetBanking,30394.44,2025-03-01 17:23:18,Captured
5157,5157,COD,52568.88,2024-07-02 18:31:28,Captured
5158,5158,COD,77488.24,2024-05-25 20:49:33,Captured
5159,5159,Card,0.0,,Failed
5160,5160,COD,15633.82,2024-01-05 06:02:59,Captured
5161,5161,NetBanking,55600.42,2024-11-15 16:49:16,Captured
5162,5162,COD,1316.88,2025-01-17 09:07:54,Captured
5163,5163,UPI,0.0,,Failed
5164,5164,UPI,76582.0,2025-02-22 22:19:29,Captured
5165,5165,NetBanking,127729.1,2025-05-27 12:17:12,Captured
5166,5166,Card,0.0,,Failed
5167,5167,NetBanking,234440.04,2024-08-31 03:34:04,Captured
5168,5168,COD,148561.06,2024-12-02 07:25:36,Refunded
5169,5169,COD,0.0,,Failed
5170,5170,UPI,110264.16,2024-09-21 23:33:41,Captured
5171,5171,UPI,133832.06,2025-02-27 07:02:13,Captured
5172,5172,NetBanking,212322.47,2024-07-11 02:15:42,Captured
5173,5173,UPI,78140.78,2025-08-07 07:03:33,Captured
5174,5174,COD,46299.66,2024-03-30 15:54:11,Captured
5175,5175,COD,48913.36,2024-08-12 07:39:08,Captured
5176,5176,UPI,0.0,,Failed
5177,5177,Card,133675.12,2025-06-12 10:05:17,Captured
5178,5178,NetBanking,177787.59,2024-12-19 11:36:05,Captured
5179,5179,Card,82928.04,2024-09-20 01:03:16,Captured
5180,5180,COD,94626.5,2024-02-23 02:32:35,Captured
5181,5181,Card,0.0,,Failed
5182,5182,NetBanking,0.0,,Failed
5183,5183,UPI,49516.1,2025-01-21 03:03:31,Captured
5184,5184,Card,60381.96,2024-03-18 01:39:17,Captured
5185,5185,NetBanking,0.0,,Failed
5186,5186,UPI,52144.2,2025-06-02 22:55:04,Captured
5187,5187,Card,117815.51,2024-02-01 06:21:10,Captured
5188,5188,Card,0.0,,Failed
5189,5189,COD,17976.36,2024-03-27 10:26:03,Captured
5190,5190,COD,105309.1,2024-02-06 17:00:46,Captured
5191,5191,Card,52002.6,2024-10-27 20:47:23,Captured
5192,5192,COD,41220.94,2025-08-05 07:04:45,Captured
5193,5193,COD,27134.1,2025-02-01 23:04:12,Captured
5194,5194,NetBanking,115848.86,2025-05-02 13:53:38,Captured
5195,5195,Card,38771.32,2024-03-07 16:41:55,Captured
5196,5196,NetBanking,23748.21,2024-01-22 00:43:17,Captured
5197,5197,COD,49154.08,2025-04-23 09:36:59,Captured
5198,5198,NetBanking,109155.08,2024-10-05 13:35:33,Captured
5199,5199,COD,41958.44,2024-05-20 17:18:00,Captured
5200,5200,Card,144852.08,2025-03-17 03:12:31,Captured
5201,5201,NetBanking,51428.12,2024-11-18 08:42:43,Captured
5202,5202,COD,19429.88,2024-12-30 19:02:04,Captured
5203,5203,COD,68078.92,2024-10-06 14:33:31,Captured
5204,5204,UPI,49863.02,2024-02-11 02:09:35,Captured
5205,5205,COD,333659.16,2024-06-18 13:50:28,Captured
5206,5206,UPI,33959.57,,Authorized
5207,5207,COD,27458.6,2025-01-08 03:32:59,Captured
5208,5208,UPI,35341.0,2024-06-03 20:00:28,Refunded
5209,5209,UPI,44317.26,,Authorized
5210,5210,Card,58767.54,,Authorized
5211,5211,Card,119068.02,2025-01-22 05:10:19,Captured
5212,5212,Card,54478.24,,Authorized
5213,5213,UPI,46270.4,2024-09-20 15:50:56,Captured
5214,5214,COD,0.0,,Failed
5215,5215,COD,96410.72,2024-07-01 04:48:34,Captured
5216,5216,UPI,0.0,,Failed
5217,5217,COD,215594.26,2024-08-22 12:26:00,Captured
5218,5218,UPI,51987.26,2024-02-29 14:42:06,Captured
5219,5219,Card,98236.95,2024-08-23 15:16:43,Captured
5220,5220,UPI,58529.18,2025-06-11 08:43:05,Captured
5221,5221,Card,77441.57,2025-08-17 04:05:21,Captured
5222,5222,NetBanking,0.0,,Failed
5223,5223,COD,45354.48,2024-02-10 20:15:19,Captured
5224,5224,UPI,110004.26,2024-09-17 22:02:08,Refunded
5225,5225,NetBanking,159111.2,2024-03-08 18:21:32,Captured
5226,5226,UPI,27304.02,2025-01-26 17:26:17,Captured
5227,5227,UPI,0.0,,Failed
5228,5228,COD,83864.96,,Authorized
5229,5229,COD,145053.86,2025-03-23 15:50:57,Captured
5230,5230,COD,64735.63,2024-02-25 18:33:50,Captured
5231,5231,COD,45543.28,2025-01-28 09:38:19,Captured
5232,5232,Card,235962.24,2025-04-23 17:39:23,Captured
5233,5233,COD,80489.57,2024-10-20 19:01:37,Captured
5234,5234,NetBanking,26607.82,2025-03-21 14:28:13,Captured
5235,5235,Card,47034.8,2024-07-09 10:28:27,Captured
5236,5236,COD,0.0,,Failed
5237,5237,Card,59462.56,2025-08-18 18:08:20,Captured
5238,5238,COD,136347.11,2024-08-26 21:24:11,Captured
5239,5239,Card,102400.4,2025-04-11 10:23:53,Captured
5240,5240,UPI,149220.44,2025-08-30 16:50:00,Captured
5241,5241,Card,48029.54,2024-01-08 08:17:58,Captured
5242,5242,UPI,145324.38,2024-12-11 22:15:21,Captured
5243,5243,NetBanking,108115.97,2024-12-15 03:15:26,Captured
5244,5244,NetBanking,0.0,,Failed
5245,5245,Card,115876.23,2025-08-03 08:53:58,Captured
5246,5246,COD,26885.12,,Authorized
5247,5247,COD,37324.58,,Authorized
5248,5248,COD,9920.26,2024-12-28 09:30:08,Captured
5249,5249,NetBanking,0.0,,Failed
5250,5250,UPI,180264.12,2024-12-22 19:55:17,Captured
5251,5251,UPI,73242.6,2024-01-27 08:56:33,Captured
5252,5252,UPI,60760.56,2024-07-02 17:32:55,Captured
5253,5253,Card,118363.44,2025-03-10 11:16:17,Captured
5254,5254,NetBanking,15470.86,2024-12-30 09:08:51,Captured
5255,5255,Card,53325.38,,Authorized
5256,5256,COD,151336.71,2024-07-27 23:43:54,Captured
5257,5257,NetBanking,29049.54,,Authorized
5258,5258,COD,36882.08,2024-10-16 23:19:22,Captured
5259,5259,Card,0.0,,Failed
5260,5260,UPI,0.0,,Failed
5261,5261,UPI,0.0,,Failed
5262,5262,NetBanking,0.0,,Failed
5263,5263,COD,121512.75,2024-12-23 16:34:29,Captured
5264,5264,NetBanking,62809.28,2024-09-12 10:17:19,Captured
5265,5265,UPI,200339.22,2025-08-18 07:21:50,Captured
5266,5266,COD,93153.92,,Authorized
5267,5267,NetBanking,28383.72,2024-08-31 13:03:27,Captured
5268,5268,COD,0.0,,Failed
5269,5269,NetBanking,44266.05,2025-05-04 19:01:56,Captured
5270,5270,UPI,102193.19,2024-01-01 06:08:11,Captured
5271,5271,NetBanking,13292.7,2025-07-13 11:36:34,Captured
5272,5272,Card,118122.25,,Authorized
5273,5273,UPI,69440.64,2024-08-28 16:29:46,Captured
5274,5274,COD,0.0,,Failed
5275,5275,UPI,109814.34,2024-08-02 14:44:46,Captured
5276,5276,Card,82600.0,,Authorized
5277,5277,COD,52937.99,2025-04-08 03:46:55,Refunded
5278,5278,COD,89913.64,2024-08-10 15:18:25,Captured
5279,5279,COD,0.0,,Failed
5280,5280,UPI,69037.08,2024-03-11 13:36:47,Captured
5281,5281,NetBanking,0.0,,Failed
5282,5282,Card,0.0,,Failed
5283,5283,COD,0.0,,Failed
5284,5284,UPI,0.0,,Failed
5285,5285,Card,0.0,,Failed
5286,5286,UPI,84875.04,2024-10-28 04:55:46,Captured
5287,5287,NetBanking,74384.84,2024-11-25 20:39:23,Captured
5288,5288,UPI,45369.82,2025-02-20 10:23:31,Captured
5289,5289,COD,0.0,,Failed
5290,5290,UPI,99446.86,2024-09-21 01:52:05,Captured
5291,5291,UPI,29045.7,2024-12-01 14:12:00,Captured
5292,5292,Card,107774.12,2024-03-04 20:31:59,Refunded
5293,5293,UPI,72318.66,2025-03-22 00:07:23,Captured
5294,5294,NetBanking,177190.16,2024-10-27 22:53:55,Captured
5295,5295,COD,59854.14,2024-02-26 17:15:40,Captured
5296,5296,Card,79458.84,2024-04-03 09:35:45,Captured
5297,5297,NetBanking,9075.38,2024-08-19 14:07:00,Captured
5298,5298,NetBanking,116624.12,2024-01-09 22:03:21,Captured
5299,5299,NetBanking,38409.0,2024-06-14 18:06:40,Captured
5300,5300,COD,0.0,,Failed
5301,5301,Card,0.0,,Failed
5302,5302,UPI,86505.8,,Authorized
5303,5303,COD,21130.85,2024-07-28 13:55:28,Captured
5304,5304,NetBanking,156655.62,2025-02-20 12:55:44,Captured
5305,5305,COD,0.0,,Failed
5306,5306,Card,24356.38,2025-01-09 01:28:29,Captured
5307,5307,UPI,38927.02,2024-07-30 22:54:35,Captured
5308,5308,COD,0.0,,Failed
5309,5309,UPI,106661.62,2024-02-28 12:27:27,Captured
5310,5310,NetBanking,51223.45,2024-11-21 12:03:20,Captured
5311,5311,COD,87924.16,2024-06-07 20:58:32,Captured
5312,5312,COD,0.0,,Failed
5313,5313,NetBanking,19231.88,,Authorized
5314,5314,UPI,23601.18,2025-07-05 17:10:43,Captured
5315,5315,COD,184896.56,2024-09-24 00:26:56,Captured
5316,5316,Card,119818.38,2025-06-16 06:46:31,Captured
5317,5317,COD,157140.36,2025-06-20 18:17:36,Captured
5318,5318,COD,18934.81,2024-05-20 22:27:59,Captured
5319,5319,COD,134748.92,2024-12-21 04:30:18,Captured
5320,5320,UPI,0.0,,Failed
5321,5321,UPI,300141.97,2025-04-10 22:31:07,Captured
5322,5322,Card,153081.58,2025-02-01 13:37:32,Captured
5323,5323,UPI,49414.86,2025-05-13 23:51:44,Captured
5324,5324,UPI,0.0,,Failed
5325,5325,UPI,212186.42,2025-06-28 08:03:32,Captured
5326,5326,NetBanking,42030.42,2024-07-12 05:37:03,Captured
5327,5327,COD,92115.52,2024-12-17 21:57:56,Captured
5328,5328,UPI,7311.28,2024-07-23 12:15:39,Captured
5329,5329,NetBanking,129881.42,,Authorized
5330,5330,COD,0.0,,Failed
5331,5331,NetBanking,113089.49,2025-08-06 06:29:48,Captured
5332,5332,Card,87467.5,2024-11-05 08:42:21,Captured
5333,5333,NetBanking,33802.28,2025-02-06 04:32:54,Captured
5334,5334,COD,18712.44,2025-07-18 03:39:50,Captured
5335,5335,NetBanking,123948.38,2025-02-01 14:51:45,Captured
5336,5336,Card,0.0,,Failed
5337,5337,Card,30927.8,2025-05-21 06:10:29,Refunded
5338,5338,Card,22978.14,2025-08-19 21:31:59,Captured
5339,5339,NetBanking,53813.19,,Authorized
5340,5340,COD,42095.91,,Authorized
5341,5341,NetBanking,84202.79,,Authorized
5342,5342,UPI,37170.0,,Authorized
5343,5343,COD,68154.44,,Authorized
5344,5344,UPI,12824.24,2024-07-01 18:52:44,Captured
5345,5345,Card,9681.9,2024-12-09 09:06:10,Captured
5346,5346,COD,15539.42,2025-05-18 23:03:45,Captured
5347,5347,COD,25361.74,,Authorized
5348,5348,Card,152220.29,2024-05-25 04:30:25,Captured
5349,5349,COD,76999.72,2025-02-27 16:40:13,Captured
5350,5350,UPI,163964.01,,Authorized
5351,5351,NetBanking,107597.95,2025-05-21 02:11:05,Captured
5352,5352,Card,22090.78,,Authorized
5353,5353,UPI,80819.67,2025-01-18 03:40:26,Captured
5354,5354,Card,0.0,,Failed
5355,5355,Card,11746.9,2024-07-22 15:27:06,Captured
5356,5356,Card,19618.62,2024-04-30 15:21:57,Captured
5357,5357,Card,93216.11,2024-02-22 05:33:52,Captured
5358,5358,NetBanking,114910.17,,Authorized
5359,5359,COD,152350.09,,Authorized
5360,5360,UPI,209946.19,2024-05-15 01:38:39,Refunded
5361,5361,UPI,131817.8,2024-11-12 05:17:23,Captured
5362,5362,Card,147190.84,2025-03-26 02:26:29,Captured
5363,5363,NetBanking,9221.35,2024-08-11 02:37:22,Captured
5364,5364,UPI,14537.6,,Authorized
5365,5365,UPI,20709.35,,Authorized
5366,5366,NetBanking,0.0,,Failed
5367,5367,Card,9648.86,2024-12-18 01:17:44,Refunded
5368,5368,Card,51635.5,2024-10-24 13:26:16,Captured
5369,5369,NetBanking,126521.96,2025-06-24 17:05:00,Captured
5370,5370,COD,114520.18,2024-02-11 06:34:43,Refunded
5371,5371,NetBanking,42280.58,2024-06-16 19:07:15,Captured
5372,5372,Card,20044.66,2025-08-22 10:25:26,Captured
5373,5373,UPI,76152.24,2024-07-31 01:15:43,Captured
5374,5374,NetBanking,60499.78,2024-06-17 20:28:05,Refunded
5375,5375,Card,145134.45,2024-03-19 22:08:54,Captured
5376,5376,UPI,24973.52,2025-08-18 16:17:08,Captured
5377,5377,COD,30420.4,,Authorized
5378,5378,COD,0.0,,Failed
5379,5379,COD,68283.3,2024-04-07 12:29:02,Refunded
5380,5380,COD,131129.03,2025-06-15 17:52:13,Captured
5381,5381,Card,0.0,,Failed
5382,5382,Card,91759.86,2024-02-16 22:56:47,Captured
5383,5383,UPI,23857.24,2024-06-18 12:11:55,Captured
5384,5384,NetBanking,111148.92,2025-05-20 14:30:17,Captured
